path	historicalReview	checkpointAssessment	assessmentCommit	assessmentBlob	corroborationStatus	corroborationReadLevel	corroborationReadCommit	corroborationReadBlob	corroborationMaterialRole	corroborationReader	corroborationEvidence	corroborationScope	corroborationLimitations
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/AppleGlobalStateTestGuard.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	fd88ed952b473f1e1d15cab814ef7f026a61872e	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport/apple_test_read	corroboration-transport-supplement.tsv:18	NSLock lease snapshots declared NSUserDefaults keys and restores present/absent values in finally; unique namespaces isolate legacy kit identities. No parallel native execution claimed.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/AppleGlobalStateTestGuardTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	f05f2a4656d7961ae905d7cfe2bf050ca0bc913a	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport/apple_test_read	corroboration-transport-supplement.tsv:19	Distinct random namespaces and exact present/absent restoration are asserted; private suite is removed in finally. No stress/thread-affinity test claimed.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/AppleHostAddressSnapshotTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	5b1852f8d93994b5baa88ab1e1bafbda66070a6d	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport/apple_test_read	corroboration-transport-supplement.tsv:20	Exact rejection, ordering, scope, formatting and fresh manager snapshots; native scan checks owned byte shapes/order independence. No physical Wi-Fi/AWDL/VPN routing proof.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/AppleLanPackagingTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	237887962bf30dce842d102125b45ec1bcc8b317	CURRENT_REPOSITORY_CONTENT	SEE_SEALED_PROVIDER	corroboration-transport.tsv:71	Full bundle snapshot pure preflight tests read; not real Xcode bundle, entitlement, Local Network or device evidence.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/AppleLifecycleRecoveryCoordinatorTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	3bc579e75df2599d6a7edc25b702f0ef12bc9071	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport/apple_test_read	corroboration-transport-supplement.tsv:21	Exact single-episode/coalescing/retired-owner decisions; manually supplied signals do not simulate UIKit suspension or actual background recovery.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/ApplePathMonitorCallbackStateTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	606743da6576ebb85a8b21316082e56a97a03a59	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport/apple_test_read	corroboration-transport-supplement.tsv:22	Retired generation cannot alter fresh fingerprints; current topology change and detachment asserted. Synthetic callbacks do not prove actual nw_path_monitor delivery.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/BoundedInboundQueueTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	bcce354ca0431c74ad0ed542d3ce57f67ba2a2f1	CURRENT_REPOSITORY_CONTENT	SEE_SEALED_PROVIDER	corroboration-transport.tsv:74	Full overflow/terminal drain versus consumed-owner assertions read; one model test, not Network.framework execution.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/IosBonjourTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	SCOPED_229_357_CALLER_REVIEW_NOT_FULL_DOMAIN_REVERIFICATION	6d9cd3c7472415af5166f25864db17b659901c3c	ed9e97eddbc2fafa9fb0b2be0a39c329b1eca8ce	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	ed9e97eddbc2fafa9fb0b2be0a39c329b1eca8ce	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport/apple_test_read	corroboration-transport-supplement.tsv:23	Native TXT dictionary round-trips, strict malformed known value and entry bound; missing-key cases assert decoded absence rather than the complete discovery filter. IosInvalidReresolutionTest covers the production admission boundary.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/IosEndpointRegistryTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	bd381870145e1f703bb2e28714c77301dbf034fe	CURRENT_REPOSITORY_CONTENT	SEE_SEALED_PROVIDER	corroboration-transport.tsv:76	Full synthetic native endpoint bound/lease invalidation/clear tests read; no actual browser/TCP result.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/IosInvalidReresolutionTest.kt	ADDED_DURING_ISSUE_332_APPLE_REMEDIATION	SCOPED_332_APPLE_INVALID_RERESOLUTION_CORRECTION_APPROVED	78ef36142fe79b4ff9672656c6f4c97f049678d0	5ac248e8ef571db3f624c65701284ba35c190c88	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	5ac248e8ef571db3f624c65701284ba35c190c88	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport/apple_test_read	corroboration-transport-supplement.tsv:24	Both profiles run native endpoint/TXT inputs through the production callback boundary; exact lost/recovery/stale/capacity/manual-hint/pending-dial ownership oracles. Unconfined collectors observe synchronous state changes; controlled unstarted dials are not TCP/Noise or live multicast. Nested NonCancellable cleanup is explicit.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/IosLanConnectCancellationTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	321944f6fbd0ac53c4e23c25cda3c853e3a8cfd9	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport/apple_test_read	corroboration-transport-supplement.tsv:25	Controlled unstarted NWConnections exercise cancellation, caller deadline, stop/handoff and lease identity. Handoff wait at190 has no local timeout; some tests only close on success. No current hang or FD leak established.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/IosLanDebugTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	ISSUE_SCOPED_REMEDIATED_AND_INDEPENDENTLY_REVIEWED	ec248178eb62b1ece39f5d081d8850886f699550	f2d3a7a5f7dadfdd4ed0c7893a7ba144d0a4fbac	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	f2d3a7a5f7dadfdd4ed0c7893a7ba144d0a4fbac	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport/apple_test_read	corroboration-transport-supplement.tsv:26	Tests opt-in replay reset, sanitization and subscribed delivery; settings are restored. BeforeTest forces flags off, so these are behavior tests, not an assertion of untouched startup defaults.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/IosLanDiagnosticTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	84fe3e6ef0465ba81a26ff11501742ad032adfd0	CURRENT_REPOSITORY_CONTENT	SEE_SEALED_PROVIDER	corroboration-transport.tsv:80	Full diagnostic read. One deliberate @Ignore legacy-v1 manual capture case; cannot be credited as secure-v2 independent interoperability or fresh test.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/IosLanLifecycleTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	32b0cb5d1380fd406910f9ffdeb71f7f239e833a	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport/apple_test_read	corroboration-transport-supplement.tsv:27	Explicit legacy-v1 kit probes. Twenty ephemeral lifecycle iterations plus assertTrue(true) do not prove no port leak; exact port release exists in RecoveryTest. Three-peer/post-cancel sends lack receive assertions; cancellation permits Cancelled or Failed and is not a precise clean-cancel oracle. Fresh cleanup/bound concerns are test-only, not a demonstrated production leak.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/IosLanLoopbackTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	d59d8280511f54c120320242687842af8c54c4c5	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport/apple_test_read	corroboration-transport-supplement.tsv:28	Real same-process Bonjour/NWConnection composition is requested; exact received text/binary and legacy Buffer file bytes/Completed states are asserted. Explicit NoneForMvp means no secure-v2, durable destination or independent-peer assurance. NSUserDefaults guard restores identity keys; stop failures are swallowed during teardown.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/IosLanRecoveryTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	a9997cb36ceaf72390b343b19bb10601b52602ff	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport/apple_test_read	corroboration-transport-supplement.tsv:29	Real listener/browser objects plus deterministic native callback and pure policy seams. Exact old-port occupied/released controls exist. First delivered ControlledInboundConnection in per-source test is not explicitly closed after permit release; unstarted synthetic handle, not a proved socket leak. Some gate waits/spins/joins lack a test-owned bound; no current hang demonstrated.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/IosLanTxtKeyBoundaryTest.kt	ADDED_DURING_ISSUE_356_REMEDIATION	SCOPED_356_APPLE_ORIGINAL_TXT_BOUNDARY_CORRECTION_APPROVED	183b6c917faf989cb7c15372cda33829a58d3b57	9e9843cdf983b42c9947b965e907b265a0500912	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	9e9843cdf983b42c9947b965e907b265a0500912	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport/apple_test_read	corroboration-transport-supplement.tsv:30	Actual native dictionary/raw-buffer original bytes, NUL alias ordering, required fields, strict values, copied-string mutation control, framing and 65535-byte boundary. Expected maps are explicit; no new decoder defect established.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/IosLanTxtRecordParityTest.kt	ADDED_DURING_ISSUE_229_REMEDIATION	SCOPED_229_ORIGINAL_TXT_VALUE_CORRECTION_APPROVED	6d9cd3c7472415af5166f25864db17b659901c3c	0083b384efe76e0d5cb2d6780e99ee01fc3c233d	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	0083b384efe76e0d5cb2d6780e99ee01fc3c233d	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport/apple_test_read	corroboration-transport-supplement.tsv:31	Malformed UTF-8 corpus, unknown/exact keys, Unicode/NUL, boolean/empty and duplicate order compare explicit expectations against native adaptation and raw parser. Both paths now share the common parser: adapter fidelity, not independent implementation interoperability.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/IosManualProvisioningLifecycleTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	293b9b98efea81d40415a9746c5d824da9eb78bd	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport/apple_test_read	corroboration-transport-supplement.tsv:32	Asserts terminal/idempotent operations and cancellation/join of a cooperative gated operation. Final Closed does not assert intermediate Closing or noncooperative bounded close; RejectingRegistrar is deliberately unused, not a pin-propagation fake.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/appleTest/kotlin/dev/p2pkit/transport/lan/IosRawConnectionTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	e74adefce61207f3479b264f73a48d1c9a6ff078	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport/apple_test_read	corroboration-transport-supplement.tsv:33	Local latches, internal-vs-caller deadlines, real outstanding receive cancellation and queued writer gate are meaningful scoped oracles. No explicit peer FIN or native send-watchdog exhaustion. Received admission wrapper is not explicitly closed after read cancellation; native cancel is separately asserted, so this is residual fixture lease cleanup, not a demonstrated open socket.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/commonMain/kotlin/dev/p2pkit/transport/lan/JmdnsLifecycleCoordinator.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	SCOPED_229_357_CALLER_REVIEW_NOT_FULL_DOMAIN_REVERIFICATION	6d9cd3c7472415af5166f25864db17b659901c3c	7e88576cedcd75e86be62ef8d4a33cbafa61b8f2	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	7e88576cedcd75e86be62ef8d4a33cbafa61b8f2	CURRENT_REPOSITORY_CONTENT	SEE_SEALED_PROVIDER	corroboration-transport.tsv:88	Full shared coordinator read: sampled network work outside lock, canceled-generation checks, independent watcher/idle cleanup retained. No new confirmed defect; physical/callback races not executed.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/commonMain/kotlin/dev/p2pkit/transport/lan/Lan.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	SCOPED_229_ORIGINAL_TXT_VALUE_CORRECTION_APPROVED	6d9cd3c7472415af5166f25864db17b659901c3c	cd4fbeb04dd7d4230cb9586de65234a2b820fbb7	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	cd4fbeb04dd7d4230cb9586de65234a2b820fbb7	CURRENT_REPOSITORY_CONTENT	SEE_SEALED_PROVIDER	corroboration-transport.tsv:89	Common registration/schema/security-profile/host policy read. Port validation and bounded admission present; capacity fairness remains architecture decision #120.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/commonMain/kotlin/dev/p2pkit/transport/lan/LanTxtRecord.kt	ADDED_DURING_ISSUE_229_REMEDIATION	SCOPED_356_APPLE_ORIGINAL_TXT_BOUNDARY_CORRECTION_APPROVED	183b6c917faf989cb7c15372cda33829a58d3b57	e01395f4b4d22b36c749d61ae6a325582009c2cc	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	e01395f4b4d22b36c749d61ae6a325582009c2cc	CURRENT_REPOSITORY_CONTENT	SEE_SEALED_PROVIDER	corroboration-transport.tsv:90	Full strict original-RDATA parser and bounded accessor read; no normalization-before-validation regression observed. 0.8.0+ reservation preserved.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/commonMain/kotlin/dev/p2pkit/transport/lan/PerSourceAdmissionLimiter.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	b7dc09c499184bf48923e8d5a950d71a2c556814	CURRENT_REPOSITORY_CONTENT	SEE_SEALED_PROVIDER	corroboration-transport.tsv:91	Source-map bound and exactly-once explicit lease release read; no finalizer. Explicit release does not cover a raw discarded before delivery; root repro pending.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/commonMain/kotlin/dev/p2pkit/transport/lan/ReliablePeerEventRelay.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	SCOPED_229_357_CALLER_REVIEW_NOT_FULL_DOMAIN_REVERIFICATION	6d9cd3c7472415af5166f25864db17b659901c3c	5f0cdc7d38e09d1451f89539dadb03fca8cb4094	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	5f0cdc7d38e09d1451f89539dadb03fca8cb4094	CURRENT_REPOSITORY_CONTENT	/root/core_protocol_fixture_corroboration	corroboration-transport.tsv:92; corroboration-docs.tsv:88; core-protocol-tests-read-records.v2.json:supportingFullReadsNotAdditionalOwnership	Bounded relay state and updates/read-side reconciliation read; no new confirmed defect. Existing reader/writer test coverage issue remains separate.; #342; Supporting full file read; not additional assigned ownership	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance. Entire file read, but review limited to listed documentation/contracts; no general source correctness or execution claim.
library/p2p-transport-lan/src/commonTest/kotlin/dev/p2pkit/transport/lan/LanSecurityProfileContractTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	769c60e26420064e6fd5ba49d8aa74158609ce5b	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport	corroboration-transport-supplement.tsv:34	Full constants assertions pin distinct secure-v2 versus opted-in legacy service namespaces and protocol versions. No wire execution, authentication proof or independent interoperability.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/commonTest/kotlin/dev/p2pkit/transport/lan/LanTxtRecordAccessTest.kt	ADDED_DURING_ISSUE_356_REMEDIATION	SCOPED_356_APPLE_ORIGINAL_TXT_BOUNDARY_CORRECTION_APPROVED	183b6c917faf989cb7c15372cda33829a58d3b57	4ec4fab62e0c591f3cbd5f58667ea83a32bb75a9	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	4ec4fab62e0c591f3cbd5f58667ea83a32bb75a9	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport	corroboration-transport-supplement.tsv:35	Full common native-boundary seam assertions cover unsigned-length rejection before narrowing/read, exact-size single copy, null/short/long snapshots, original keys, strict malformed/framing rejection and snapshot independence. Apple adapter/live native behavior is separately scoped.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/commonTest/kotlin/dev/p2pkit/transport/lan/LanTxtRecordFixtures.kt	ADDED_DURING_ISSUE_229_REMEDIATION	SCOPED_229_ORIGINAL_TXT_VALUE_CORRECTION_APPROVED	6d9cd3c7472415af5166f25864db17b659901c3c	4c61af0be45e0df9c9ff0892719d371f141530f8	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	4c61af0be45e0df9c9ff0892719d371f141530f8	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport	corroboration-transport-supplement.tsv:36	Full synthetic raw TXT encoder/fixtures: nine malformed UTF8 cases, both protocol profiles and boolean versus empty field distinction. Bounded raw entries are constructed without dependency decoder round-tripping; fixture byte arrays are newly created.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/commonTest/kotlin/dev/p2pkit/transport/lan/LanTxtRecordTest.kt	ADDED_DURING_ISSUE_229_REMEDIATION	SCOPED_229_ORIGINAL_TXT_VALUE_CORRECTION_APPROVED	6d9cd3c7472415af5166f25864db17b659901c3c	3798a7a00f27efce0ded7a9b2281f71ccbf315ea	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	3798a7a00f27efce0ded7a9b2281f71ccbf315ea	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport	corroboration-transport-supplement.tsv:37	Full raw parser tests cover all consumed fields strict UTF8, unknown binary skips, exact ASCII keys, no Unicode normalization, boolean/empty values, NUL semantic rejection, duplicate-last with every occurrence strict, unsigned entry/record length bounds, malformed framing and copy independence. Source only, no DNS-SD execution.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/commonTest/kotlin/dev/p2pkit/transport/lan/PeerRecordValidationTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	SCOPED_229_357_CALLER_REVIEW_NOT_FULL_DOMAIN_REVERIFICATION	6d9cd3c7472415af5166f25864db17b659901c3c	915d92543d4c7f31bcfb249dfc16a390e45e9037	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	915d92543d4c7f31bcfb249dfc16a390e45e9037	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport	corroboration-transport-supplement.tsv:38	Full shared semantic validation tests cover transport-managed lifetime/all hints, safe bounded PeerId preservation, canonical secure-v2 claims, exact legacy profile, local TXT UTF8 limits, controls/app/capabilities and bounded diagnostics. Untrusted discovery claims are not authentication; no runtime or independent peer proof.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/commonTest/kotlin/dev/p2pkit/transport/lan/PerSourceAdmissionLimiterTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	a060bf908f815a246a0c4548155721b9b82cc56a	CURRENT_REPOSITORY_CONTENT	SEE_SEALED_PROVIDER	corroboration-transport.tsv:98	Full model bound/idempotent release/concurrent release assertions read; no queue-cancellation or physical flood execution.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/commonTest/kotlin/dev/p2pkit/transport/lan/ReliablePeerEventRelayTest.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	e175dbc03e00512e69892680308cde394e53370b	CURRENT_REPOSITORY_CONTENT	/root/corroborate_transport	corroboration-transport-supplement.tsv:39	Full common deterministic relay assertions cover capacity/update/rejection, stable snapshots/withdrawals, paused collectors with saturated noise, remove/readd generation, latest updates and independent collectors. Scheduler-driven source cases do not substitute for #220 concurrent reader-writer diff coverage.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/jvmMain/kotlin/dev/p2pkit/transport/lan/BoundedBlockingHandleCreator.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	c2af01a1d58f32675b80636ed3d1e736b332b193	CURRENT_REPOSITORY_CONTENT	SEE_SEALED_PROVIDER	corroboration-transport.tsv:100	Both platform copies fully read: bounded creation, abandoned-result cleanup and task ownership; no new confirmed defect or invocation.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/jvmMain/kotlin/dev/p2pkit/transport/lan/JvmLanBinding.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	NEEDS_CORROBORATION	NOT_RECORDED	NOT_RECORDED	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	8f44040478ff2322ed942903d05c86fa914a08d7	CURRENT_REPOSITORY_CONTENT	SEE_SEALED_PROVIDER	corroboration-transport.tsv:101	NIC enumeration and safe LAN selection read; actual Windows/Linux/macOS interfaces and link-local transport require execution.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
library/p2p-transport-lan/src/jvmMain/kotlin/dev/p2pkit/transport/lan/JvmLanDataTransport.kt	INITIAL_AUDIT_COMPLETED_RAW_LEDGER_LOST	SCOPED_355_TERMINAL_ACCEPTANCE_CALLER_REVIEW_NOT_FULL_DOMAIN_REVERIFICATION	182063131438690702bdb40f0f09247015cb8ae6	be8fdccdbdf61922a60b778bcc82b4939ae01010	FULL_TEXT_CURRENT	FULL_TEXT	d823bb9cc0d187ec746714af67b08904a28331b6	be8fdccdbdf61922a60b778bcc82b4939ae01010	CURRENT_REPOSITORY_CONTENT	SEE_SEALED_PROVIDER	corroboration-transport.tsv:102	Full socket/dial/listener cleanup read. CallbackFlow successful-offer cancellation ownership suspected; no repro. Existing queue-capacity/default policy remains #158.	Read scope only; not fresh execution, blanket correctness, repair progress, independent interoperability or external acceptance.
